num_critic_for_reviews,duration,gross,num_voted_users,cast_total_fb_likes,num_user_for_reviews,budget,title_year,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Europe,North America,Other countries,English,Other language
83.0,104.0,10106233.0,12702,5190.0,32.0,8000000.0,2011.0,5.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.0,98.0,5656388.0,6124,3502.0,55.0,8000000.0,1996.0,4.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
11.0,89.0,4692814.0,2870,3291.0,34.0,8000000.0,1999.0,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72.0,92.0,5018450.0,8546,2687.0,86.0,8000000.0,2000.0,5.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
328.0,90.0,3442820.0,31489,1442.0,140.0,8000000.0,2015.0,7.3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
248.0,129.0,3205244.0,23629,2265.0,141.0,10000000.0,2010.0,7.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128.0,111.0,3076425.0,23660,3543.0,162.0,8000000.0,2002.0,7.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
45.0,79.0,2275557.0,12561,2404.0,102.0,8000000.0,1991.0,6.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
49.0,104.0,1789892.0,9494,1795.0,109.0,8000000.0,1998.0,6.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
163.0,101.0,6350058.0,106098,2786.0,150.0,8000000.0,2010.0,7.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
163.0,113.0,1094798.0,11158,7692.0,73.0,7200000.0,2010.0,7.2,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
90.0,92.0,1071240.0,3571,15848.0,34.0,8000000.0,2007.0,6.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23.0,106.0,532190.0,5673,1610.0,37.0,8000000.0,1997.0,6.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
17.0,98.0,724912.0,802,2413.0,15.0,8000000.0,1983.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
118.0,75.0,686383.0,22811,75.0,71.0,6500000.0,2009.0,7.7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
283.0,104.0,16168741.0,99430,517.0,182.0,8000000.0,2013.0,7.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74.0,108.0,568695.0,16617,3921.0,110.0,8000000.0,2005.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
41.0,99.0,398420.0,5049,1234.0,48.0,8000000.0,2007.0,6.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
66.0,109.0,336456.0,7116,41645.0,79.0,8000000.0,2003.0,5.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
140.0,93.0,298110.0,25055,786.0,98.0,8000000.0,2006.0,6.8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32.0,99.0,127144.0,5159,9608.0,27.0,8000000.0,2005.0,5.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
68.0,98.0,117190.0,29994,11770.0,86.0,8000000.0,2010.0,6.9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79.0,95.0,108662.0,26849,3185.0,107.0,8000000.0,2008.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
26.0,107.0,53481.0,5557,2512.0,34.0,8000000.0,2006.0,6.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
100.0,102.0,23106.0,9003,2572.0,58.0,50000000.0,2004.0,6.6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
56.0,97.0,52961.0,2103,326.0,11.0,8000000.0,2014.0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
85.0,90.0,671240.0,23023,619.0,149.0,7900000.0,2005.0,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5.0,104.0,685780.0,63,1546.0,5.0,8000000.0,2016.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21.0,90.0,882290.0,4792,1526.0,43.0,10000000.0,1989.0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
61.0,99.0,106593296.0,72324,12619.0,134.0,7500000.0,1989.0,7.4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.0,115.0,43490057.0,5275,4737.0,30.0,7500000.0,1997.0,6.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
62.0,89.0,32333860.0,29843,407.0,81.0,7500000.0,1995.0,6.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
102.0,101.0,5336.0,4035,10218.0,19.0,7700000.0,2014.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
239.0,92.0,24792061.0,191998,25092.0,323.0,6500000.0,2005.0,7.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
252.0,94.0,17544812.0,69989,4707.0,384.0,10000000.0,2007.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
278.0,100.0,12574715.0,112138,4198.0,237.0,4500000.0,2009.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.0,109.0,5100000.0,6595,2024.0,61.0,7500000.0,1984.0,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
127.0,105.0,10460089.0,34098,1442.0,214.0,7500000.0,2002.0,7.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9.0,102.0,4239767.0,3709,1834.0,83.0,7500000.0,2002.0,6.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
35.0,97.0,4131640.0,5463,4091.0,20.0,7500000.0,2008.0,3.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.0,118.0,3347439.0,833,1233.0,33.0,7500000.0,2004.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
192.0,92.0,10814185.0,37530,41867.0,106.0,8000000.0,2009.0,6.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38.0,103.0,206400.0,1439,262.0,26.0,50000000.0,2001.0,6.9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
133.0,93.0,197148.0,18109,1176.0,150.0,7500000.0,2003.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
222.0,113.0,3014541.0,19616,4370.0,98.0,8000000.0,2011.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.0,95.0,5782.0,385,409.0,4.0,7500000.0,2012.0,5.6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
16.0,153.0,872643.0,2909,902.0,37.0,6000000.0,2007.0,5.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
242.0,89.0,4443403.0,70194,1754.0,158.0,7300000.0,2007.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
253.0,118.0,1330827.0,9866,19879.0,73.0,7000000.0,2016.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
224.0,97.0,1818681.0,74435,2486.0,224.0,7300000.0,2009.0,7.2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
39.0,100.0,12610552.0,4682,2428.0,206.0,7500000.0,1999.0,3.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
387.0,96.0,143492840.0,414335,28817.0,881.0,7500000.0,2007.0,7.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
120.0,120.0,43800000.0,74249,1105.0,276.0,7200000.0,1971.0,6.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
208.0,175.0,134821952.0,1155770,28122.0,2238.0,6000000.0,1972.0,9.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51.0,95.0,94900000.0,35172,791.0,128.0,4000000.0,1983.0,6.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
331.0,95.0,32391374.0,376600,54075.0,494.0,7500000.0,2009.0,7.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
83.0,121.0,40158000.0,63931,1051.0,241.0,7000000.0,1993.0,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
324.0,110.0,113709992.0,108843,46646.0,281.0,7000000.0,2012.0,6.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
140.0,96.0,32131483.0,25870,2212.0,369.0,11000000.0,2003.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
136.0,121.0,35400000.0,74957,1865.0,251.0,7000000.0,1973.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
79.0,95.0,34099640.0,16651,2515.0,149.0,5000000.0,2000.0,7.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
52.0,112.0,37295394.0,7973,5959.0,59.0,6600000.0,2011.0,5.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
351.0,93.0,31501218.0,84070,22745.0,526.0,7500000.0,2005.0,7.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
271.0,110.0,28747570.0,100571,22140.0,416.0,7000000.0,2005.0,7.4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
93.0,104.0,25625110.0,138707,33758.0,202.0,7000000.0,1995.0,7.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
112.0,119.0,25000000.0,39847,2951.0,242.0,9000000.0,1976.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
118.0,125.0,21000000.0,73950,17611.0,258.0,13000000.0,1974.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35.0,96.0,20257000.0,7569,5282.0,65.0,7000000.0,1988.0,5.2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
342.0,100.0,26005908.0,154938,1379.0,1100.0,3500000.0,2005.0,7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
137.0,89.0,15818967.0,13913,2517.0,120.0,7000000.0,2014.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50.0,92.0,14891000.0,15088,2240.0,105.0,7000000.0,1996.0,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261.0,109.0,16901126.0,76267,3544.0,687.0,7000000.0,2005.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
180.0,103.0,17474107.0,56605,1342.0,89.0,7000000.0,2015.0,7.3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28.0,95.0,14003141.0,4598,4837.0,29.0,7000000.0,1999.0,6.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
202.0,105.0,12583510.0,60709,2444.0,922.0,7000000.0,2003.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
341.0,106.0,9190525.0,102125,1120.0,324.0,7000000.0,2009.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
160.0,100.0,9176553.0,19147,19330.0,97.0,7500000.0,2009.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31.0,103.0,9094451.0,11668,1990.0,79.0,7000000.0,1989.0,6.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71.0,116.0,14612840.0,11191,3110.0,37.0,7000000.0,2014.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
281.0,99.0,9166863.0,83182,14816.0,247.0,7000000.0,2009.0,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
114.0,164.0,8373585.0,39680,1934.0,308.0,7000000.0,1988.0,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72.0,96.0,7292175.0,7736,2018.0,100.0,7000000.0,1999.0,6.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
119.0,122.0,6601079.0,17436,2321.0,276.0,7000000.0,2004.0,6.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
74.0,94.0,6165429.0,23486,312.0,249.0,6000000.0,2002.0,7.5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25.0,93.0,5694308.0,13815,3128.0,46.0,7000000.0,2007.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39.0,96.0,5430822.0,8391,493.0,75.0,7000000.0,1992.0,6.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
27.0,113.0,4720371.0,3203,11116.0,85.0,7000000.0,2001.0,6.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29.0,192.0,2921738.0,34449,9984.0,119.0,7000000.0,2004.0,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
158.0,99.0,2344847.0,18561,2158.0,119.0,7000000.0,2008.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
223.0,91.0,7455447.0,29967,1136.0,126.0,7000000.0,2010.0,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
25.0,100.0,2148212.0,781,1906.0,20.0,7000000.0,1999.0,6.3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
97.0,105.0,2062066.0,11387,2684.0,147.0,7000000.0,2002.0,6.6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
117.0,99.0,1654367.0,18355,6526.0,106.0,7000000.0,2006.0,6.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
389.0,112.0,1738692.0,95529,3547.0,301.0,7000000.0,2011.0,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
34.0,99.0,1889522.0,1119,2589.0,12.0,7000000.0,2009.0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7.0,100.0,1246141.0,3114,11059.0,16.0,7000000.0,1983.0,4.8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
161.0,125.0,1110286.0,9727,8876.0,65.0,4825000.0,2009.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6.0,107.0,1000000.0,2215,2209.0,26.0,9000000.0,1977.0,6.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
16.0,107.0,700000.0,24438,215.0,78.0,50000000.0,1993.0,7.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
301.0,97.0,1768416.0,35848,684.0,198.0,7000000.0,2010.0,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12.0,95.0,306715.0,5143,5213.0,62.0,10000000.0,1998.0,2.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
134.0,106.0,382946.0,43965,44969.0,99.0,7000000.0,2010.0,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
103.0,103.0,236266.0,15104,13000.0,290.0,3500000.0,2002.0,6.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.0,96.0,196067.0,1966,1251.0,25.0,7000000.0,2002.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
133.0,103.0,532988.0,5863,9660.0,25.0,7000000.0,2015.0,6.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
104.0,108.0,453079.0,4124,2029.0,29.0,7000000.0,2010.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
121.0,177.0,28608.0,2518,8.0,28.0,7000000.0,2013.0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,118.0,46451.0,7663,27756.0,38.0,7000000.0,2010.0,6.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
49.0,97.0,233103.0,2670,2544.0,50.0,7000000.0,2005.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
100.0,102.0,30471.0,197845,12680.0,876.0,7000000.0,1999.0,7.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
38.0,115.0,41400000.0,39451,17209.0,138.0,6900000.0,1985.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
152.0,102.0,7993039.0,120036,18643.0,408.0,6900000.0,1993.0,7.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
63.0,125.0,927107.0,5153,333.0,51.0,15000000.0,1999.0,7.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
74.0,108.0,49526.0,16299,2119.0,129.0,6800000.0,2005.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25.0,101.0,10696.0,10771,490.0,65.0,6800000.0,2003.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
224.0,101.0,31607598.0,58366,35717.0,160.0,6900000.0,2012.0,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
226.0,139.0,6857096.0,80429,343.0,156.0,6800000.0,2010.0,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
36.0,125.0,223878.0,3548,132.0,21.0,5000000.0,2003.0,6.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
142.0,115.0,8060.0,81644,666.0,107.0,4000000.0,2007.0,8.1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
271.0,99.0,84263837.0,81699,2323.0,291.0,6500000.0,2014.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.0,88.0,110029.0,1388,225.0,31.0,6500000.0,2009.0,6.3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
64.0,112.0,57504069.0,94139,106.0,183.0,6000000.0,1991.0,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.0,108.0,54215416.0,21409,936.0,63.0,6500000.0,1987.0,6.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
121.0,104.0,31899000.0,23986,2442.0,201.0,6500000.0,1980.0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
14.0,108.0,24103594.0,6384,4840.0,54.0,6500000.0,1993.0,6.2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
137.0,102.0,16842303.0,59474,2475.0,418.0,6500000.0,1999.0,7.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
111.0,88.0,13367101.0,19715,1140.0,166.0,6500000.0,2006.0,5.9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
97.0,91.0,10149779.0,8294,1405.0,160.0,6500000.0,1999.0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
73.0,141.0,6173485.0,10672,105.0,84.0,7000000.0,2001.0,7.7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
486.0,101.0,4000304.0,145395,15230.0,375.0,6500000.0,2011.0,7.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
149.0,105.0,2338695.0,134070,29277.0,263.0,4000000.0,2004.0,7.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4.0,100.0,2024854.0,564,1942.0,21.0,6500000.0,2005.0,6.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
200.0,116.0,2268296.0,41856,13180.0,119.0,6500000.0,2013.0,6.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
84.0,97.0,1029017.0,12049,21107.0,135.0,6500000.0,2004.0,6.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
